Id;nom_source;nom_ldd;id_origin;auteur_in;annee_init;date_obs;confidenti;typo_ppale;typo_secon;fonction;commentair;financemen;cd_insee;commune;X_L93;Y_L93;maj_date;maj_auteur;maj_commen;prefixe;x;y
4157;CEN Lorraine;"Stage CEN P. Grisvard; 2010";;GRISVARD Pierre;2010;;;Prairie;;Non renseigné;A reucreuser - Mare n°3;;57598;Rouhling;993082;6899021;;;;;7.01842716;49.12395061
2612;CEN Lorraine;Observatoire Sud Mosellan;057CSL_0780;POLLET Emmanuel;2005;01/01/2005;;Mare à confirmer;;Non renseigné;Typologie : RPG 2009;;57712;Vic-sur-Seille;958454;6858316;23/04/2018;UNREIN Emmanuelle;"a voir; mare probablement disparue";;6.51795851;48.77312107
2892;PNRL;Base PNR Lorraine;478;HERTZ A.;2004;01/01/2004;;Prairie;;Non renseigné;Typologie : RPG 2009;;57712;Vic-sur-Seille;958659;6856099;;;;;6.51939924;48.75311199
2893;PNRL;Base PNR Lorraine;479;HERTZ A.;2004;01/01/2004;;Inconnue;;Non renseigné;;;57712;Vic-sur-Seille;959838;6856269;;;;;6.53553404;48.75416468
2894;PNRL;Base PNR Lorraine;480;HERTZ A.;2004;01/01/2004;;Inconnue;;Non renseigné;;;57712;Vic-sur-Seille;959815;6856284;;;;;6.53522031;48.75431712
2895;PNRL;Base PNR Lorraine;481;HERTZ A.;2004;01/01/2004;;Inconnue;;Non renseigné;;;57712;Vic-sur-Seille;959816;6856312;;;;;6.53525997;48.75456083
2896;PNRL;Base PNR Lorraine;482;HERTZ A.;2004;01/01/2004;;Inconnue;;Non renseigné;;;57712;Vic-sur-Seille;959794;6856298;;;;;6.53494441;48.75444503
2897;PNRL;Base PNR Lorraine;483;HERTZ A.;2004;01/01/2004;;Inconnue;;Non renseigné;;;57712;Vic-sur-Seille;959772;6856305;;;;;6.53465954;48.75452099
2898;PNRL;Base PNR Lorraine;484;HERTZ A.;2004;01/01/2004;;Inconnue;;Non renseigné;;;57712;Vic-sur-Seille;959771;6856326;;;;;6.53465565;48.75470477
2899;PNRL;Base PNR Lorraine;485;HERTZ A.;2004;01/01/2004;;Jardin/Urbain/Milieu anthropisé;;Non renseigné;;;57712;Vic-sur-Seille;959360;6859110;;;;;6.52952628;48.77969708
2103;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);14952;;2012;24/05/2012;;Carrière/Gravière;;Non renseigné;;;57492;Moyeuvre-Petite;919424;6912099;;;;;6.01519277;49.27082570
2179;Commission Reptiles Amphibiens;Carnets B - NEOMYS - 2012 -  Base CRA (18-mars-2013);15317;;2012;09/05/2012;;Carrière/Gravière;;Non renseigné;;;57492;Moyeuvre-Petite;919056;6912307;;;;;6.01025660;49.27282019
2184;Commission Reptiles Amphibiens;Carnets B - NEOMYS - 2012 -  Base CRA (18-mars-2013);15323;;2012;22/04/2012;;Forêt/Boisement;;Non renseigné;;;57491;Moyeuvre-Grande;921750;6908061;;;;;6.04499197;49.23374931
2435;CEN Lorraine;Observatoire Sud Mosellan;057CSL_0062;POLLET Emmanuel;2006;03/05/2006;;Prairie;;Non renseigné;Typologie : RPG 2009;;57302;Hattigny;992008;6842848;;;;;6.96339250;48.61985309
1474;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);10533;;2010;15/04/2010;;Forêt/Boisement;;Non renseigné;;;54491;Sancy;915070;6920530;;;;;5.95976360;49.34803747
1472;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);10531;;2010;01/01/2010;;Carrière/Gravière;;Non renseigné;;;54580;Villerupt;912461;6935184;;;;;5.93137528;49.48053686
2384;Région Grand Est;SAGE Bassin ferrifère;ZH2_093;;2012;01/01/2012;;Carrière/Gravière;;Non renseigné;;;54580;Villerupt;912250;6935080;;;;;5.92841620;49.47967128
2387;Région Grand Est;SAGE Bassin ferrifère;ZH2_017;;2012;01/01/2012;;Carrière/Gravière;;Non renseigné;;;54580;Villerupt;911905;6935559;;;;;5.92390947;49.48409085
2314;AFB;Base_ONEMA_Vallée de la Meuse;SAUL8;;2009;22/04/2009;;Prairie;;Non renseigné;;;55471;Saulmory-Villefranche;858600;6929616;;;;;5.18659199;49.44601537
2317;AFB;Base_ONEMA_Vallée de la Meuse;STE13;;2009;04/05/2009;;Prairie;;Non renseigné;;;55502;Stenay;857509;6936732;;;;;5.17422658;49.51041006
1506;Commission Reptiles Amphibiens;Tableau INTERREG CHIERS - CSL - Fr. FOURMY - Export herpeto - juillet 2011 (Donnees_Interreg_2011.xl;10911;FOURMY François;2011;04/03/2011;;Forêt/Boisement;;Non renseigné;;;55364;Mouzay;863903;6929381;;;;;5.25954220;49.44275201
2313;AFB;Base_ONEMA_Vallée de la Meuse;SAUL2;;2009;22/04/2009;;Prairie;;Non renseigné;;;55364;Mouzay;859111;6928269;;;;;5.19309061;49.43397458
2318;AFB;Base_ONEMA_Vallée de la Meuse;MOUZ12;;2009;06/05/2009;;Prairie;;Non renseigné;;;55364;Mouzay;859075;6930639;;;;;5.19350314;49.45527408
2319;AFB;Base_ONEMA_Vallée de la Meuse;MOUZ16;;2009;06/05/2009;;Prairie;;Non renseigné;;;55364;Mouzay;859494;6929238;;;;;5.19872901;49.44258326
2438;CEN Lorraine;Observatoire Sud Mosellan;057CSL_0136;POLLET Emmanuel;2006;04/05/2006;;Forêt/Boisement;;Non renseigné;;;57623;Saint-Quirin;1001591;6843303;;;;;7.09355767;48.61954274
1696;Commission Reptiles Amphibiens;Carnets B - CSL - Stagiaires - 2011 - 1/2 (Donnees Stagiaires_01072011_Carnet B.xls);11677;;2011;24/05/2011;;Forêt/Boisement;;Non renseigné;Base CRA (18-mars-2013);;57628;Sarralbe;993220;6887016;;;;;7.01024853;49.01602130
1697;Commission Reptiles Amphibiens;Carnets B - CSL - Stagiaires - 2011 - 1/2 (Donnees Stagiaires_01072011_Carnet B.xls);11678;;2011;23/05/2011;;Forêt/Boisement;;Non renseigné;Base CRA (18-mars-2013);;57628;Sarralbe;993448;6887344;;;;;7.01358501;49.01886105
2439;CEN Lorraine;Observatoire Sud Mosellan;057CSL_0141;POLLET Emmanuel;2006;07/06/2006;;Prairie;;Non renseigné;Typologie : RPG 2009;;57003;Abreschviller;1002569;6846771;;;;;7.10858331;48.65013650
2449;CEN Lorraine;Observatoire Sud Mosellan;057CSL_0151;POLLET Emmanuel;2006;06/06/2006;;Inconnue;;Non renseigné;;;57003;Abreschviller;1005259;6843517;;;;;7.14341134;48.61974747
2393;CEN Lorraine;Observatoire Sud Mosellan;057csl_ec0006;SCHMITT Erwin;2006;10/05/2006;;Culture;;Non renseigné;Typologie : RPG 2010;;57335;Honskirch;989805;6877319;;;;;6.95734963;48.93061129
2031;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);14348;;2011;31/03/2011;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;993365;6869146;;;;;6.99985770;48.85546941
2162;Commission Reptiles Amphibiens;PNRL - Inventaire mares (extrait) (O. Nourrigeon et J.B. Lusson) - 2012 - Base CRA (18-mars-2013);15193;PNR de Lorraine;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991698;6870326;;;;;6.97796780;48.86682244
2163;Commission Reptiles Amphibiens;PNRL - Inventaire mares (extrait) (O. Nourrigeon et J.B. Lusson) - 2012 - Base CRA (18-mars-2013);15194;PNR de Lorraine;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991698;6870387;;;;;6.97801648;48.86737010
2164;Commission Reptiles Amphibiens;PNRL - Inventaire mares (extrait) (O. Nourrigeon et J.B. Lusson) - 2012 - Base CRA (18-mars-2013);15198;PNR de Lorraine;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991891;6868916;;;;;6.97963537;48.85407226
2165;Commission Reptiles Amphibiens;PNRL - Inventaire mares (extrait) (O. Nourrigeon et J.B. Lusson) - 2012 - Base CRA (18-mars-2013);15201;PNR de Lorraine;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992735;6870168;;;;;6.99197687;48.86493379
2166;Commission Reptiles Amphibiens;PNRL - Inventaire mares (extrait) (O. Nourrigeon et J.B. Lusson) - 2012 - Base CRA (18-mars-2013);15206;PNR de Lorraine;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;993382;6869983;;;;;7.00065541;48.86297339
2167;Commission Reptiles Amphibiens;PNRL - Inventaire mares (extrait) (O. Nourrigeon et J.B. Lusson) - 2012 - Base CRA (18-mars-2013);15207;PNR de Lorraine;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;993442;6867598;;;;;6.99983026;48.84152456
2214;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);15551;;2012;13/03/2012;;Prairie;;Non renseigné;Remblayée en 2015 ?;;57210;Fénétrange;993910;6867342;10/10/2016;MORI Quentin;;;7.00595221;48.83907440
2656;PNRL;Base PNR Lorraine;1299;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992265;6869144;;;;;6.98488345;48.85594422
2657;PNRL;Base PNR Lorraine;1300;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992166;6869194;;;;;6.98356662;48.85644374
2658;PNRL;Base PNR Lorraine;1301;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992149;6869199;;;;;6.98333301;48.85649384
2659;PNRL;Base PNR Lorraine;1302;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991989;6869057;;;;;6.98106608;48.85529428
2660;PNRL;Base PNR Lorraine;1303;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991979;6869044;;;;;6.98091661;48.85517770
2661;PNRL;Base PNR Lorraine;1304;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992005;6869043;;;;;6.98126600;48.85516066
2662;PNRL;Base PNR Lorraine;1305;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992017;6869040;;;;;6.98143265;48.85512720
2663;PNRL;Base PNR Lorraine;1306;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992064;6868870;;;;;6.98195001;48.85357737
2664;PNRL;Base PNR Lorraine;1307;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992220;6868724;;;;;6.98398376;48.85219403
2665;PNRL;Base PNR Lorraine;1308;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991710;6868880;;;;;6.97714954;48.85382721
2666;PNRL;Base PNR Lorraine;1309;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991868;6869231;;;;;6.97953300;48.85691033
2667;PNRL;Base PNR Lorraine;1310;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991949;6869233;;;;;6.98063304;48.85689442
2668;PNRL;Base PNR Lorraine;1311;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991798;6869493;;;;;6.97876677;48.85929414
2669;PNRL;Base PNR Lorraine;1312;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992194;6869869;;;;;6.98441725;48.86249443
2670;PNRL;Base PNR Lorraine;1313;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992133;6869952;;;;;6.98363383;48.86326071
2671;PNRL;Base PNR Lorraine;1314;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991984;6869970;;;;;6.98161680;48.86349447
2672;PNRL;Base PNR Lorraine;1315;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991964;6869884;;;;;6.98128382;48.86272756
2673;PNRL;Base PNR Lorraine;1316;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992209;6870325;;;;;6.98493315;48.86657704
2674;PNRL;Base PNR Lorraine;1317;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992296;6870409;;;;;6.98616596;48.86729414
2675;PNRL;Base PNR Lorraine;1318;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992364;6870228;;;;;6.98696632;48.86564393
2676;PNRL;Base PNR Lorraine;1319;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992460;6869922;;;;;6.98806614;48.86284373
2677;PNRL;Base PNR Lorraine;1320;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992302;6869953;;;;;6.98593386;48.86319397
2678;PNRL;Base PNR Lorraine;1321;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992502;6869866;;;;;6.98859976;48.86232708
2679;PNRL;Base PNR Lorraine;1322;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992549;6869824;;;;;6.98921604;48.86192742
2680;PNRL;Base PNR Lorraine;1323;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992351;6869283;;;;;6.98615016;48.85716085
2681;PNRL;Base PNR Lorraine;1324;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992677;6869307;;;;;6.99059992;48.85722763
2682;PNRL;Base PNR Lorraine;1325;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992681;6869599;;;;;6.99084962;48.85984416
2683;PNRL;Base PNR Lorraine;1326;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992647;6869690;;;;;6.99044946;48.86067694
2684;PNRL;Base PNR Lorraine;1327;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992687;6869759;;;;;6.99104957;48.86127733
2685;PNRL;Base PNR Lorraine;1328;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992766;6869802;;;;;6.99214908;48.86162693
2686;PNRL;Base PNR Lorraine;1329;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992862;6869773;;;;;6.99343354;48.86132741
2736;PNRL;Base PNR Lorraine;385;JUNGER M.;2005;01/01/2005;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991697;6870247;;;;;6.97790234;48.86610876
2852;PNRL;Base PNR Lorraine;438;JUNGER M.;2005;01/01/2005;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991014;6869202;;;;;6.96789111;48.85703161
2854;PNRL;Base PNR Lorraine;440;JUNGER M.;2005;01/01/2005;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991138;6869356;;;;;6.96967647;48.85836176
2855;PNRL;Base PNR Lorraine;441;JUNGER M.;2005;01/01/2005;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991152;6869432;;;;;6.96993121;48.85903584
2859;PNRL;Base PNR Lorraine;445;JUNGER M.;2005;01/01/2005;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991288;6869584;;;;;6.97187698;48.86033812
2860;PNRL;Base PNR Lorraine;446;JUNGER M.;2005;01/01/2005;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991277;6869672;;;;;6.97178823;48.86114247
2868;PNRL;Base PNR Lorraine;454;JUNGER M.;2005;01/01/2005;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991723;6870182;;;;;6.97821884;48.86551744
2870;PNRL;Base PNR Lorraine;456;JUNGER M.;2005;01/01/2005;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;990901;6868918;;;;;6.96615361;48.85453736
2907;PNRL;Base PNR Lorraine;1330;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992912;6869764;;;;;6.99411641;48.86122716
2908;PNRL;Base PNR Lorraine;1331;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992974;6869777;;;;;6.99496622;48.86131043
2909;PNRL;Base PNR Lorraine;1332;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;993110;6869819;;;;;6.99684936;48.86162749
2910;PNRL;Base PNR Lorraine;1334;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;993426;6870305;;;;;7.00148208;48.86584434
2911;PNRL;Base PNR Lorraine;1335;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;993354;6870292;;;;;7.00049979;48.86576104
2912;PNRL;Base PNR Lorraine;1336;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;993288;6870155;;;;;6.99949993;48.86456085
2913;PNRL;Base PNR Lorraine;1337;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;993145;6870288;;;;;6.99764958;48.86582755
2914;PNRL;Base PNR Lorraine;1338;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;993020;6870039;;;;;6.99576630;48.86364382
2915;PNRL;Base PNR Lorraine;1342;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992819;6870402;;;;;6.99328274;48.86699367
2916;PNRL;Base PNR Lorraine;1347;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991151;6869241;;;;;6.96978318;48.85732719
2917;PNRL;Base PNR Lorraine;1348;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991193;6869399;;;;;6.97046719;48.85872720
2918;PNRL;Base PNR Lorraine;1349;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991315;6869387;;;;;6.97211665;48.85856076
2919;PNRL;Base PNR Lorraine;1350;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991540;6869343;;;;;6.97515035;48.85806103
2920;PNRL;Base PNR Lorraine;1351;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991580;6869356;;;;;6.97569974;48.85816073
2921;PNRL;Base PNR Lorraine;1352;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991605;6869352;;;;;6.97603300;48.85811093
2922;PNRL;Base PNR Lorraine;1353;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991587;6869384;;;;;6.97581709;48.85841076
2923;PNRL;Base PNR Lorraine;1354;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991671;6869568;;;;;6.97708417;48.86002727
2924;PNRL;Base PNR Lorraine;1355;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991745;6869630;;;;;6.97813356;48.86054434
2925;PNRL;Base PNR Lorraine;1356;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991795;6869786;;;;;6.97891619;48.86192752
2926;PNRL;Base PNR Lorraine;1357;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991881;6869944;;;;;6.98019977;48.86331113
2927;PNRL;Base PNR Lorraine;1358;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991991;6870258;;;;;6.98191678;48.86607781
2928;PNRL;Base PNR Lorraine;1359;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991314;6869470;;;;;6.97215067;48.85931061
2949;PNRL;Base PNR Lorraine;1360;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991458;6869851;;;;;6.97438387;48.86266084
2950;PNRL;Base PNR Lorraine;1361;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991556;6869945;;;;;6.97578381;48.86346073
2951;PNRL;Base PNR Lorraine;1362;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991614;6870013;;;;;6.97661725;48.86404443
2952;PNRL;Base PNR Lorraine;1363;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991736;6870225;;;;;6.97841689;48.86589444
2953;PNRL;Base PNR Lorraine;1364;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991757;6870259;;;;;6.97873321;48.86619367
2954;PNRL;Base PNR Lorraine;1367;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991743;6870468;;;;;6.97868338;48.86807728
2955;PNRL;Base PNR Lorraine;1368;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992123;6869448;;;;;6.98315036;48.85874389
2956;PNRL;Base PNR Lorraine;1369;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992227;6869535;;;;;6.98463256;48.85947700
2957;PNRL;Base PNR Lorraine;1370;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992240;6869703;;;;;6.98491665;48.86097762
2958;PNRL;Base PNR Lorraine;1371;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992265;6869834;;;;;6.98534984;48.86214369
2959;PNRL;Base PNR Lorraine;1372;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992356;6869699;;;;;6.98650019;48.86089422
2960;PNRL;Base PNR Lorraine;1373;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992934;6868426;;;;;6.99348259;48.84919369
2961;PNRL;Base PNR Lorraine;1374;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;993969;6869779;;;;;7.00851500;48.86087770
2962;PNRL;Base PNR Lorraine;1375;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;993897;6869607;;;;;7.00741556;48.85936033
2963;PNRL;Base PNR Lorraine;1376;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;993746;6869516;;;;;7.00529855;48.85861093
2964;PNRL;Base PNR Lorraine;1377;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;993710;6869508;;;;;7.00479933;48.85856102
2965;PNRL;Base PNR Lorraine;1378;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;993488;6869619;;;;;7.00184876;48.85966023
2966;PNRL;Base PNR Lorraine;1379;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;991740;6869956;;;;;6.97828403;48.86347753
2967;PNRL;Base PNR Lorraine;1380;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992496;6869235;;;;;6.98808238;48.85666059
2968;PNRL;Base PNR Lorraine;1381;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992671;6869528;;;;;6.99066598;48.85921096
2969;PNRL;Base PNR Lorraine;1382;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992763;6867931;;;;;6.99081609;48.84482717
2970;PNRL;Base PNR Lorraine;1388;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;992960;6867388;;;;;6.99313246;48.83986019
2971;PNRL;Base PNR Lorraine;1390;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;993073;6867145;;;;;6.99449864;48.83762725
2972;PNRL;Base PNR Lorraine;1391;WEBER M.A. KLEJNOWSKI D.;2009;15/07/2009;;Forêt/Boisement;;Non renseigné;;;57210;Fénétrange;993062;6867102;;;;;6.99431642;48.83724343
